date,complaint_type,borough,request_count,temp_max_c,temp_min_c,temp_mean_c,prcp_mm,snow_mm,prcp_measurement_flag,prcp_quality_flag,prcp_source_flag,prcp_observation_time
2023-12-05,Sewer,BROOKLYN,18,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Sewer,MANHATTAN,1,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Sewer,QUEENS,22,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Sewer,STATEN ISLAND,6,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Street Condition,BRONX,26,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Street Condition,BROOKLYN,68,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Street Condition,MANHATTAN,39,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Street Condition,QUEENS,108,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-05,Street Condition,STATEN ISLAND,18,6.1,3.3,4.699999999999999,0.0,0.0,none,none,W,2400
2023-12-06,Air Quality,BRONX,1,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Air Quality,BROOKLYN,8,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Air Quality,MANHATTAN,27,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Air Quality,QUEENS,10,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Air Quality,STATEN ISLAND,1,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,HEAT/HOT WATER,BRONX,654,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,HEAT/HOT WATER,BROOKLYN,493,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,HEAT/HOT WATER,MANHATTAN,412,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,HEAT/HOT WATER,QUEENS,247,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,HEAT/HOT WATER,STATEN ISLAND,24,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Noise - Street/Sidewalk,BRONX,9,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Noise - Street/Sidewalk,BROOKLYN,34,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Noise - Street/Sidewalk,MANHATTAN,53,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Noise - Street/Sidewalk,QUEENS,22,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Noise - Street/Sidewalk,STATEN ISLAND,3,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Sewer,BRONX,2,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Sewer,BROOKLYN,19,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Sewer,MANHATTAN,2,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Sewer,QUEENS,31,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Sewer,STATEN ISLAND,6,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Street Condition,BRONX,70,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Street Condition,BROOKLYN,86,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Street Condition,MANHATTAN,25,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Street Condition,QUEENS,100,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-06,Street Condition,STATEN ISLAND,10,6.1,0.6,3.3499999999999996,0.0,0.0,none,none,W,2400
2023-12-07,Air Quality,BRONX,5,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Air Quality,BROOKLYN,8,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Air Quality,MANHATTAN,24,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Air Quality,QUEENS,8,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Air Quality,STATEN ISLAND,1,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,HEAT/HOT WATER,BRONX,725,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,HEAT/HOT WATER,BROOKLYN,542,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,HEAT/HOT WATER,MANHATTAN,443,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,HEAT/HOT WATER,QUEENS,273,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,HEAT/HOT WATER,STATEN ISLAND,28,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Noise - Street/Sidewalk,BRONX,4,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Noise - Street/Sidewalk,BROOKLYN,22,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Noise - Street/Sidewalk,MANHATTAN,79,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Noise - Street/Sidewalk,QUEENS,23,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Noise - Street/Sidewalk,STATEN ISLAND,2,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Sewer,BRONX,5,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Sewer,BROOKLYN,14,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Sewer,MANHATTAN,4,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Sewer,QUEENS,20,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Sewer,STATEN ISLAND,8,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Street Condition,BRONX,19,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Street Condition,BROOKLYN,27,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Street Condition,MANHATTAN,22,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Street Condition,QUEENS,62,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-07,Street Condition,STATEN ISLAND,10,3.9,0.0,1.95,0.05,0.0,T,none,W,2400
2023-12-08,Air Quality,BRONX,2,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Air Quality,BROOKLYN,9,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Air Quality,MANHATTAN,4,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Air Quality,QUEENS,6,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,HEAT/HOT WATER,BRONX,389,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,HEAT/HOT WATER,BROOKLYN,279,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,HEAT/HOT WATER,MANHATTAN,287,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,HEAT/HOT WATER,QUEENS,132,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,HEAT/HOT WATER,STATEN ISLAND,10,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Noise - Street/Sidewalk,BRONX,52,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Noise - Street/Sidewalk,BROOKLYN,49,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Noise - Street/Sidewalk,MANHATTAN,104,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Noise - Street/Sidewalk,QUEENS,40,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Noise - Street/Sidewalk,STATEN ISLAND,3,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Sewer,BRONX,4,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Sewer,BROOKLYN,13,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Sewer,MANHATTAN,3,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Sewer,QUEENS,19,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Sewer,STATEN ISLAND,9,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Street Condition,BRONX,27,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Street Condition,BROOKLYN,37,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Street Condition,MANHATTAN,21,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Street Condition,QUEENS,33,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-08,Street Condition,STATEN ISLAND,15,10.6,3.3,6.949999999999999,0.0,0.0,none,none,W,2400
2023-12-09,Air Quality,BRONX,3,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Air Quality,BROOKLYN,2,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Air Quality,MANHATTAN,4,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Air Quality,QUEENS,5,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Air Quality,STATEN ISLAND,1,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,HEAT/HOT WATER,BRONX,232,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,HEAT/HOT WATER,BROOKLYN,154,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,HEAT/HOT WATER,MANHATTAN,179,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,HEAT/HOT WATER,QUEENS,73,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,HEAT/HOT WATER,STATEN ISLAND,4,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Noise - Street/Sidewalk,BRONX,57,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Noise - Street/Sidewalk,BROOKLYN,85,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Noise - Street/Sidewalk,MANHATTAN,142,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Noise - Street/Sidewalk,QUEENS,82,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Noise - Street/Sidewalk,STATEN ISLAND,1,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Sewer,BRONX,1,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Sewer,BROOKLYN,11,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Sewer,MANHATTAN,3,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Sewer,QUEENS,25,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Sewer,STATEN ISLAND,8,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Street Condition,BRONX,5,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Street Condition,BROOKLYN,13,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Street Condition,MANHATTAN,8,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Street Condition,QUEENS,25,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-09,Street Condition,STATEN ISLAND,7,15.0,6.7,10.85,0.05,0.0,T,none,W,2400
2023-12-10,Air Quality,BROOKLYN,5,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Air Quality,MANHATTAN,3,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Air Quality,QUEENS,6,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Air Quality,STATEN ISLAND,1,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,HEAT/HOT WATER,BRONX,217,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,HEAT/HOT WATER,BROOKLYN,197,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,HEAT/HOT WATER,MANHATTAN,170,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,HEAT/HOT WATER,QUEENS,91,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,HEAT/HOT WATER,STATEN ISLAND,7,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Noise - Street/Sidewalk,BRONX,34,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Noise - Street/Sidewalk,BROOKLYN,45,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Noise - Street/Sidewalk,MANHATTAN,99,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Noise - Street/Sidewalk,QUEENS,22,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Noise - Street/Sidewalk,STATEN ISLAND,1,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Sewer,BRONX,12,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Sewer,BROOKLYN,37,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Sewer,MANHATTAN,10,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Sewer,QUEENS,55,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Sewer,STATEN ISLAND,8,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Street Condition,BRONX,2,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Street Condition,BROOKLYN,32,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Street Condition,MANHATTAN,14,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Street Condition,QUEENS,69,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-10,Street Condition,STATEN ISLAND,2,16.1,10.0,13.05,28.4,0.0,none,none,W,2400
2023-12-11,Air Quality,BRONX,1,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Air Quality,BROOKLYN,6,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Air Quality,MANHATTAN,17,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Air Quality,QUEENS,14,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,HEAT/HOT WATER,BRONX,519,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,HEAT/HOT WATER,BROOKLYN,373,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,HEAT/HOT WATER,MANHATTAN,345,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,HEAT/HOT WATER,QUEENS,211,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,HEAT/HOT WATER,STATEN ISLAND,18,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Noise - Street/Sidewalk,BRONX,9,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Noise - Street/Sidewalk,BROOKLYN,28,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Noise - Street/Sidewalk,MANHATTAN,58,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Noise - Street/Sidewalk,QUEENS,28,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Noise - Street/Sidewalk,STATEN ISLAND,4,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Sewer,BRONX,7,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Sewer,BROOKLYN,43,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Sewer,MANHATTAN,9,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Sewer,QUEENS,70,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Sewer,STATEN ISLAND,17,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Street Condition,BRONX,23,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Street Condition,BROOKLYN,40,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Street Condition,MANHATTAN,46,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Street Condition,QUEENS,46,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-11,Street Condition,STATEN ISLAND,8,10.0,3.3,6.65,14.0,0.0,none,none,W,2400
2023-12-12,Air Quality,BRONX,3,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Air Quality,BROOKLYN,6,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Air Quality,MANHATTAN,35,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Air Quality,QUEENS,10,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Air Quality,STATEN ISLAND,3,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,HEAT/HOT WATER,BRONX,589,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,HEAT/HOT WATER,BROOKLYN,419,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,HEAT/HOT WATER,MANHATTAN,391,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,HEAT/HOT WATER,QUEENS,212,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,HEAT/HOT WATER,STATEN ISLAND,10,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Noise - Street/Sidewalk,BRONX,15,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Noise - Street/Sidewalk,BROOKLYN,36,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Noise - Street/Sidewalk,MANHATTAN,63,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Noise - Street/Sidewalk,QUEENS,29,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Noise - Street/Sidewalk,STATEN ISLAND,3,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Sewer,BRONX,5,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Sewer,BROOKLYN,30,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Sewer,MANHATTAN,4,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Sewer,QUEENS,29,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Sewer,STATEN ISLAND,6,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Street Condition,BRONX,10,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Street Condition,BROOKLYN,97,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Street Condition,MANHATTAN,50,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Street Condition,QUEENS,61,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-12,Street Condition,STATEN ISLAND,17,6.7,2.2,4.45,0.0,0.0,none,none,W,2400
2023-12-13,Air Quality,BRONX,4,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Air Quality,BROOKLYN,3,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Air Quality,MANHATTAN,23,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Air Quality,QUEENS,9,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,HEAT/HOT WATER,BRONX,586,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,HEAT/HOT WATER,BROOKLYN,363,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,HEAT/HOT WATER,MANHATTAN,354,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,HEAT/HOT WATER,QUEENS,214,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,HEAT/HOT WATER,STATEN ISLAND,10,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Noise - Street/Sidewalk,BRONX,13,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Noise - Street/Sidewalk,BROOKLYN,28,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Noise - Street/Sidewalk,MANHATTAN,70,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Noise - Street/Sidewalk,QUEENS,29,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Sewer,BRONX,8,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Sewer,BROOKLYN,24,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Sewer,MANHATTAN,5,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Sewer,QUEENS,26,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Sewer,STATEN ISLAND,4,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Street Condition,BRONX,61,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Street Condition,BROOKLYN,51,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Street Condition,MANHATTAN,38,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Street Condition,QUEENS,69,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-13,Street Condition,STATEN ISLAND,10,8.3,2.2,5.25,0.0,0.0,none,none,W,2400
2023-12-14,Air Quality,BRONX,3,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Air Quality,BROOKLYN,3,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Air Quality,MANHATTAN,19,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Air Quality,QUEENS,11,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Air Quality,STATEN ISLAND,1,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,HEAT/HOT WATER,BRONX,504,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,HEAT/HOT WATER,BROOKLYN,316,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,HEAT/HOT WATER,MANHATTAN,333,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,HEAT/HOT WATER,QUEENS,167,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,HEAT/HOT WATER,STATEN ISLAND,11,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Noise - Street/Sidewalk,BRONX,12,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Noise - Street/Sidewalk,BROOKLYN,22,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Noise - Street/Sidewalk,MANHATTAN,63,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Noise - Street/Sidewalk,QUEENS,24,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Noise - Street/Sidewalk,STATEN ISLAND,3,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Sewer,BRONX,2,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Sewer,BROOKLYN,17,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Sewer,MANHATTAN,2,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Sewer,QUEENS,22,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Sewer,STATEN ISLAND,6,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Street Condition,BRONX,11,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Street Condition,BROOKLYN,40,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Street Condition,MANHATTAN,36,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Street Condition,QUEENS,67,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-14,Street Condition,STATEN ISLAND,19,5.0,0.6,2.8,0.0,0.0,none,none,W,2400
2023-12-15,Air Quality,BRONX,2,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Air Quality,BROOKLYN,5,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Air Quality,MANHATTAN,25,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Air Quality,QUEENS,5,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Air Quality,STATEN ISLAND,2,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,HEAT/HOT WATER,BRONX,583,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,HEAT/HOT WATER,BROOKLYN,402,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,HEAT/HOT WATER,MANHATTAN,343,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,HEAT/HOT WATER,QUEENS,181,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,HEAT/HOT WATER,STATEN ISLAND,19,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Noise - Street/Sidewalk,BRONX,23,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Noise - Street/Sidewalk,BROOKLYN,66,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Noise - Street/Sidewalk,MANHATTAN,110,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Noise - Street/Sidewalk,QUEENS,65,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Noise - Street/Sidewalk,STATEN ISLAND,3,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Sewer,BRONX,6,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Sewer,BROOKLYN,17,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Sewer,MANHATTAN,6,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Sewer,QUEENS,20,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Sewer,STATEN ISLAND,4,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Street Condition,BRONX,17,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Street Condition,BROOKLYN,44,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Street Condition,MANHATTAN,34,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
2023-12-15,Street Condition,QUEENS,49,14.4,2.8,8.6,0.0,0.0,none,none,W,2400
