request_date,complaint_type,borough,request_count
2024-03-17T00:00:00.000,Air Quality,BRONX,7
2024-03-17T00:00:00.000,Air Quality,BROOKLYN,7
2024-03-17T00:00:00.000,Air Quality,MANHATTAN,1
2024-03-17T00:00:00.000,Air Quality,QUEENS,6
2024-03-17T00:00:00.000,HEAT/HOT WATER,BRONX,101
2024-03-17T00:00:00.000,HEAT/HOT WATER,BROOKLYN,68
2024-03-17T00:00:00.000,HEAT/HOT WATER,MANHATTAN,82
2024-03-17T00:00:00.000,HEAT/HOT WATER,QUEENS,34
2024-03-17T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,4
2024-03-17T00:00:00.000,Noise - Street/Sidewalk,BRONX,74
2024-03-17T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,118
2024-03-17T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,131
2024-03-17T00:00:00.000,Noise - Street/Sidewalk,QUEENS,347
2024-03-17T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,6
2024-03-17T00:00:00.000,Sewer,BRONX,2
2024-03-17T00:00:00.000,Sewer,BROOKLYN,8
2024-03-17T00:00:00.000,Sewer,QUEENS,11
2024-03-17T00:00:00.000,Sewer,STATEN ISLAND,10
2024-03-17T00:00:00.000,Street Condition,BRONX,11
2024-03-17T00:00:00.000,Street Condition,BROOKLYN,51
2024-03-17T00:00:00.000,Street Condition,MANHATTAN,12
2024-03-17T00:00:00.000,Street Condition,QUEENS,53
2024-03-17T00:00:00.000,Street Condition,STATEN ISLAND,20
2024-03-17T00:00:00.000,Street Condition,Unspecified,3
2024-03-18T00:00:00.000,Air Quality,BRONX,1
2024-03-18T00:00:00.000,Air Quality,BROOKLYN,7
2024-03-18T00:00:00.000,Air Quality,MANHATTAN,9
2024-03-18T00:00:00.000,Air Quality,QUEENS,6
2024-03-18T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-03-18T00:00:00.000,HEAT/HOT WATER,BRONX,229
2024-03-18T00:00:00.000,HEAT/HOT WATER,BROOKLYN,154
2024-03-18T00:00:00.000,HEAT/HOT WATER,MANHATTAN,170
2024-03-18T00:00:00.000,HEAT/HOT WATER,QUEENS,79
2024-03-18T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,6
2024-03-18T00:00:00.000,Noise - Street/Sidewalk,BRONX,19
2024-03-18T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,28
2024-03-18T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,82
2024-03-18T00:00:00.000,Noise - Street/Sidewalk,QUEENS,37
2024-03-18T00:00:00.000,Sewer,BRONX,7
2024-03-18T00:00:00.000,Sewer,BROOKLYN,13
2024-03-18T00:00:00.000,Sewer,MANHATTAN,6
2024-03-18T00:00:00.000,Sewer,QUEENS,31
2024-03-18T00:00:00.000,Sewer,STATEN ISLAND,6
2024-03-18T00:00:00.000,Street Condition,BRONX,31
2024-03-18T00:00:00.000,Street Condition,BROOKLYN,73
2024-03-18T00:00:00.000,Street Condition,MANHATTAN,54
2024-03-18T00:00:00.000,Street Condition,QUEENS,105
2024-03-18T00:00:00.000,Street Condition,STATEN ISLAND,51
2024-03-19T00:00:00.000,Air Quality,BRONX,2
2024-03-19T00:00:00.000,Air Quality,BROOKLYN,8
2024-03-19T00:00:00.000,Air Quality,MANHATTAN,19
2024-03-19T00:00:00.000,Air Quality,QUEENS,9
2024-03-19T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-03-19T00:00:00.000,HEAT/HOT WATER,BRONX,829
2024-03-19T00:00:00.000,HEAT/HOT WATER,BROOKLYN,493
2024-03-19T00:00:00.000,HEAT/HOT WATER,MANHATTAN,560
2024-03-19T00:00:00.000,HEAT/HOT WATER,QUEENS,364
2024-03-19T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,44
2024-03-19T00:00:00.000,Noise - Street/Sidewalk,BRONX,10
2024-03-19T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,27
2024-03-19T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,37
2024-03-19T00:00:00.000,Noise - Street/Sidewalk,QUEENS,25
2024-03-19T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2024-03-19T00:00:00.000,Sewer,BRONX,5
2024-03-19T00:00:00.000,Sewer,BROOKLYN,15
2024-03-19T00:00:00.000,Sewer,MANHATTAN,1
2024-03-19T00:00:00.000,Sewer,QUEENS,35
2024-03-19T00:00:00.000,Sewer,STATEN ISLAND,5
2024-03-19T00:00:00.000,Street Condition,BRONX,21
2024-03-19T00:00:00.000,Street Condition,BROOKLYN,63
2024-03-19T00:00:00.000,Street Condition,MANHATTAN,42
2024-03-19T00:00:00.000,Street Condition,QUEENS,97
2024-03-19T00:00:00.000,Street Condition,STATEN ISLAND,28
2024-03-20T00:00:00.000,Air Quality,BRONX,4
2024-03-20T00:00:00.000,Air Quality,BROOKLYN,9
2024-03-20T00:00:00.000,Air Quality,MANHATTAN,16
2024-03-20T00:00:00.000,Air Quality,QUEENS,11
2024-03-20T00:00:00.000,HEAT/HOT WATER,BRONX,318
2024-03-20T00:00:00.000,HEAT/HOT WATER,BROOKLYN,207
2024-03-20T00:00:00.000,HEAT/HOT WATER,MANHATTAN,194
2024-03-20T00:00:00.000,HEAT/HOT WATER,QUEENS,174
2024-03-20T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,11
2024-03-20T00:00:00.000,Noise - Street/Sidewalk,BRONX,10
2024-03-20T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,28
2024-03-20T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,41
2024-03-20T00:00:00.000,Noise - Street/Sidewalk,QUEENS,13
2024-03-20T00:00:00.000,Sewer,BRONX,11
2024-03-20T00:00:00.000,Sewer,BROOKLYN,23
2024-03-20T00:00:00.000,Sewer,MANHATTAN,4
2024-03-20T00:00:00.000,Sewer,QUEENS,24
2024-03-20T00:00:00.000,Sewer,STATEN ISLAND,4
2024-03-20T00:00:00.000,Street Condition,BRONX,30
2024-03-20T00:00:00.000,Street Condition,BROOKLYN,74
2024-03-20T00:00:00.000,Street Condition,MANHATTAN,35
2024-03-20T00:00:00.000,Street Condition,QUEENS,133
2024-03-20T00:00:00.000,Street Condition,STATEN ISLAND,33
2024-03-21T00:00:00.000,Air Quality,BRONX,2
2024-03-21T00:00:00.000,Air Quality,BROOKLYN,9
2024-03-21T00:00:00.000,Air Quality,MANHATTAN,12
2024-03-21T00:00:00.000,Air Quality,QUEENS,5
2024-03-21T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-03-21T00:00:00.000,HEAT/HOT WATER,BRONX,536
2024-03-21T00:00:00.000,HEAT/HOT WATER,BROOKLYN,358
2024-03-21T00:00:00.000,HEAT/HOT WATER,MANHATTAN,304
2024-03-21T00:00:00.000,HEAT/HOT WATER,QUEENS,250
2024-03-21T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,17
2024-03-21T00:00:00.000,Noise - Street/Sidewalk,BRONX,11
2024-03-21T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,22
2024-03-21T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,32
2024-03-21T00:00:00.000,Noise - Street/Sidewalk,QUEENS,26
2024-03-21T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2024-03-21T00:00:00.000,Sewer,BRONX,9
2024-03-21T00:00:00.000,Sewer,BROOKLYN,13
2024-03-21T00:00:00.000,Sewer,MANHATTAN,2
2024-03-21T00:00:00.000,Sewer,QUEENS,35
2024-03-21T00:00:00.000,Sewer,STATEN ISLAND,2
2024-03-21T00:00:00.000,Street Condition,BRONX,22
2024-03-21T00:00:00.000,Street Condition,BROOKLYN,86
2024-03-21T00:00:00.000,Street Condition,MANHATTAN,47
2024-03-21T00:00:00.000,Street Condition,QUEENS,126
2024-03-21T00:00:00.000,Street Condition,STATEN ISLAND,32
2024-03-21T00:00:00.000,Street Condition,Unspecified,4
2024-03-22T00:00:00.000,Air Quality,BRONX,3
2024-03-22T00:00:00.000,Air Quality,BROOKLYN,9
2024-03-22T00:00:00.000,Air Quality,MANHATTAN,8
2024-03-22T00:00:00.000,Air Quality,QUEENS,4
2024-03-22T00:00:00.000,HEAT/HOT WATER,BRONX,391
2024-03-22T00:00:00.000,HEAT/HOT WATER,BROOKLYN,285
2024-03-22T00:00:00.000,HEAT/HOT WATER,MANHATTAN,233
2024-03-22T00:00:00.000,HEAT/HOT WATER,QUEENS,190
2024-03-22T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,BRONX,20
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,29
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,54
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,QUEENS,45
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-03-22T00:00:00.000,Noise - Street/Sidewalk,Unspecified,1
2024-03-22T00:00:00.000,Sewer,BRONX,11
2024-03-22T00:00:00.000,Sewer,BROOKLYN,15
2024-03-22T00:00:00.000,Sewer,MANHATTAN,2
2024-03-22T00:00:00.000,Sewer,QUEENS,33
2024-03-22T00:00:00.000,Sewer,STATEN ISLAND,8
2024-03-22T00:00:00.000,Street Condition,BRONX,23
2024-03-22T00:00:00.000,Street Condition,BROOKLYN,48
2024-03-22T00:00:00.000,Street Condition,MANHATTAN,27
2024-03-22T00:00:00.000,Street Condition,QUEENS,89
2024-03-22T00:00:00.000,Street Condition,STATEN ISLAND,26
2024-03-23T00:00:00.000,Air Quality,BROOKLYN,3
2024-03-23T00:00:00.000,Air Quality,MANHATTAN,6
2024-03-23T00:00:00.000,Air Quality,QUEENS,3
2024-03-23T00:00:00.000,HEAT/HOT WATER,BRONX,395
2024-03-23T00:00:00.000,HEAT/HOT WATER,BROOKLYN,200
2024-03-23T00:00:00.000,HEAT/HOT WATER,MANHATTAN,183
2024-03-23T00:00:00.000,HEAT/HOT WATER,QUEENS,139
2024-03-23T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,19
2024-03-23T00:00:00.000,Noise - Street/Sidewalk,BRONX,24
2024-03-23T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,40
2024-03-23T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,60
2024-03-23T00:00:00.000,Noise - Street/Sidewalk,QUEENS,16
2024-03-23T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,7
2024-03-23T00:00:00.000,Sewer,BRONX,53
2024-03-23T00:00:00.000,Sewer,BROOKLYN,87
2024-03-23T00:00:00.000,Sewer,MANHATTAN,17
2024-03-23T00:00:00.000,Sewer,QUEENS,225
2024-03-23T00:00:00.000,Sewer,STATEN ISLAND,93
2024-03-23T00:00:00.000,Street Condition,BRONX,17
2024-03-23T00:00:00.000,Street Condition,BROOKLYN,46
2024-03-23T00:00:00.000,Street Condition,MANHATTAN,20
2024-03-23T00:00:00.000,Street Condition,QUEENS,39
2024-03-23T00:00:00.000,Street Condition,STATEN ISLAND,9
2024-03-24T00:00:00.000,Air Quality,BRONX,2
2024-03-24T00:00:00.000,Air Quality,BROOKLYN,4
2024-03-24T00:00:00.000,Air Quality,MANHATTAN,3
2024-03-24T00:00:00.000,Air Quality,QUEENS,2
2024-03-24T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-03-24T00:00:00.000,HEAT/HOT WATER,BRONX,411
2024-03-24T00:00:00.000,HEAT/HOT WATER,BROOKLYN,287
2024-03-24T00:00:00.000,HEAT/HOT WATER,MANHATTAN,238
2024-03-24T00:00:00.000,HEAT/HOT WATER,QUEENS,165
2024-03-24T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,12
2024-03-24T00:00:00.000,Noise - Street/Sidewalk,BRONX,23
2024-03-24T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,126
2024-03-24T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,123
2024-03-24T00:00:00.000,Noise - Street/Sidewalk,QUEENS,48
2024-03-24T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-03-24T00:00:00.000,Sewer,BRONX,10
2024-03-24T00:00:00.000,Sewer,BROOKLYN,14
2024-03-24T00:00:00.000,Sewer,MANHATTAN,7
2024-03-24T00:00:00.000,Sewer,QUEENS,45
2024-03-24T00:00:00.000,Sewer,STATEN ISLAND,16
2024-03-24T00:00:00.000,Street Condition,BRONX,31
2024-03-24T00:00:00.000,Street Condition,BROOKLYN,42
2024-03-24T00:00:00.000,Street Condition,MANHATTAN,29
2024-03-24T00:00:00.000,Street Condition,QUEENS,67
2024-03-24T00:00:00.000,Street Condition,STATEN ISLAND,21
2024-03-25T00:00:00.000,Air Quality,BRONX,6
2024-03-25T00:00:00.000,Air Quality,BROOKLYN,5
2024-03-25T00:00:00.000,Air Quality,MANHATTAN,11
2024-03-25T00:00:00.000,Air Quality,QUEENS,6
2024-03-25T00:00:00.000,HEAT/HOT WATER,BRONX,383
2024-03-25T00:00:00.000,HEAT/HOT WATER,BROOKLYN,227
2024-03-25T00:00:00.000,HEAT/HOT WATER,MANHATTAN,221
2024-03-25T00:00:00.000,HEAT/HOT WATER,QUEENS,166
2024-03-25T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2024-03-25T00:00:00.000,Noise - Street/Sidewalk,BRONX,29
2024-03-25T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,68
2024-03-25T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,65
2024-03-25T00:00:00.000,Noise - Street/Sidewalk,QUEENS,38
2024-03-25T00:00:00.000,Sewer,BRONX,13
2024-03-25T00:00:00.000,Sewer,BROOKLYN,23
2024-03-25T00:00:00.000,Sewer,MANHATTAN,12
2024-03-25T00:00:00.000,Sewer,QUEENS,45
2024-03-25T00:00:00.000,Sewer,STATEN ISLAND,14
2024-03-25T00:00:00.000,Street Condition,BRONX,26
2024-03-25T00:00:00.000,Street Condition,BROOKLYN,45
2024-03-25T00:00:00.000,Street Condition,MANHATTAN,47
2024-03-25T00:00:00.000,Street Condition,QUEENS,100
2024-03-25T00:00:00.000,Street Condition,STATEN ISLAND,24
2024-03-26T00:00:00.000,Air Quality,BRONX,6
2024-03-26T00:00:00.000,Air Quality,BROOKLYN,6
2024-03-26T00:00:00.000,Air Quality,MANHATTAN,12
2024-03-26T00:00:00.000,Air Quality,QUEENS,5
2024-03-26T00:00:00.000,Air Quality,STATEN ISLAND,2
2024-03-26T00:00:00.000,HEAT/HOT WATER,BRONX,365
2024-03-26T00:00:00.000,HEAT/HOT WATER,BROOKLYN,219
2024-03-26T00:00:00.000,HEAT/HOT WATER,MANHATTAN,206
2024-03-26T00:00:00.000,HEAT/HOT WATER,QUEENS,109
2024-03-26T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2024-03-26T00:00:00.000,Noise - Street/Sidewalk,BRONX,19
2024-03-26T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,45
2024-03-26T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,60
2024-03-26T00:00:00.000,Noise - Street/Sidewalk,QUEENS,18
2024-03-26T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-03-26T00:00:00.000,Sewer,BRONX,9
2024-03-26T00:00:00.000,Sewer,BROOKLYN,21
2024-03-26T00:00:00.000,Sewer,MANHATTAN,3
2024-03-26T00:00:00.000,Sewer,QUEENS,27
2024-03-26T00:00:00.000,Sewer,STATEN ISLAND,15
2024-03-26T00:00:00.000,Street Condition,BRONX,32
2024-03-26T00:00:00.000,Street Condition,BROOKLYN,54
2024-03-26T00:00:00.000,Street Condition,MANHATTAN,72
2024-03-26T00:00:00.000,Street Condition,QUEENS,93
2024-03-26T00:00:00.000,Street Condition,STATEN ISLAND,35
2024-03-27T00:00:00.000,Air Quality,BRONX,5
2024-03-27T00:00:00.000,Air Quality,BROOKLYN,9
2024-03-27T00:00:00.000,Air Quality,MANHATTAN,15
2024-03-27T00:00:00.000,Air Quality,QUEENS,8
2024-03-27T00:00:00.000,Air Quality,STATEN ISLAND,4
2024-03-27T00:00:00.000,HEAT/HOT WATER,BRONX,326
2024-03-27T00:00:00.000,HEAT/HOT WATER,BROOKLYN,180
2024-03-27T00:00:00.000,HEAT/HOT WATER,MANHATTAN,186
2024-03-27T00:00:00.000,HEAT/HOT WATER,QUEENS,99
2024-03-27T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,2
2024-03-27T00:00:00.000,Noise - Street/Sidewalk,BRONX,24
2024-03-27T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,42
2024-03-27T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,66
2024-03-27T00:00:00.000,Noise - Street/Sidewalk,QUEENS,27
2024-03-27T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2024-03-27T00:00:00.000,Sewer,BRONX,9
2024-03-27T00:00:00.000,Sewer,BROOKLYN,22
2024-03-27T00:00:00.000,Sewer,MANHATTAN,2
2024-03-27T00:00:00.000,Sewer,QUEENS,39
2024-03-27T00:00:00.000,Sewer,STATEN ISLAND,6
2024-03-27T00:00:00.000,Street Condition,BRONX,35
2024-03-27T00:00:00.000,Street Condition,BROOKLYN,77
2024-03-27T00:00:00.000,Street Condition,MANHATTAN,46
2024-03-27T00:00:00.000,Street Condition,QUEENS,167
2024-03-27T00:00:00.000,Street Condition,STATEN ISLAND,28
2024-03-28T00:00:00.000,Air Quality,BRONX,4
2024-03-28T00:00:00.000,Air Quality,BROOKLYN,3
2024-03-28T00:00:00.000,Air Quality,MANHATTAN,13
2024-03-28T00:00:00.000,Air Quality,QUEENS,6
2024-03-28T00:00:00.000,HEAT/HOT WATER,BRONX,227
2024-03-28T00:00:00.000,HEAT/HOT WATER,BROOKLYN,149
2024-03-28T00:00:00.000,HEAT/HOT WATER,MANHATTAN,165
2024-03-28T00:00:00.000,HEAT/HOT WATER,QUEENS,84
2024-03-28T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2024-03-28T00:00:00.000,Noise - Street/Sidewalk,BRONX,34
2024-03-28T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,20
2024-03-28T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,42
2024-03-28T00:00:00.000,Noise - Street/Sidewalk,QUEENS,20
2024-03-28T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2024-03-28T00:00:00.000,Sewer,BRONX,11
2024-03-28T00:00:00.000,Sewer,BROOKLYN,33
2024-03-28T00:00:00.000,Sewer,MANHATTAN,13
2024-03-28T00:00:00.000,Sewer,QUEENS,55
2024-03-28T00:00:00.000,Sewer,STATEN ISLAND,14
2024-03-28T00:00:00.000,Street Condition,BRONX,39
2024-03-28T00:00:00.000,Street Condition,BROOKLYN,48
2024-03-28T00:00:00.000,Street Condition,MANHATTAN,37
2024-03-28T00:00:00.000,Street Condition,QUEENS,101
2024-03-28T00:00:00.000,Street Condition,STATEN ISLAND,41
2024-03-28T00:00:00.000,Street Condition,Unspecified,2
2024-03-29T00:00:00.000,Air Quality,BRONX,1
2024-03-29T00:00:00.000,Air Quality,BROOKLYN,8
2024-03-29T00:00:00.000,Air Quality,MANHATTAN,14
2024-03-29T00:00:00.000,Air Quality,QUEENS,1
2024-03-29T00:00:00.000,HEAT/HOT WATER,BRONX,236
2024-03-29T00:00:00.000,HEAT/HOT WATER,BROOKLYN,199
2024-03-29T00:00:00.000,HEAT/HOT WATER,MANHATTAN,163
2024-03-29T00:00:00.000,HEAT/HOT WATER,QUEENS,108
2024-03-29T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,10
2024-03-29T00:00:00.000,Noise - Street/Sidewalk,BRONX,25
2024-03-29T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,42
2024-03-29T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,73
2024-03-29T00:00:00.000,Noise - Street/Sidewalk,QUEENS,16
2024-03-29T00:00:00.000,Sewer,BRONX,6
2024-03-29T00:00:00.000,Sewer,BROOKLYN,24
2024-03-29T00:00:00.000,Sewer,MANHATTAN,3
2024-03-29T00:00:00.000,Sewer,QUEENS,23
2024-03-29T00:00:00.000,Sewer,STATEN ISLAND,5
2024-03-29T00:00:00.000,Street Condition,BRONX,22
2024-03-29T00:00:00.000,Street Condition,BROOKLYN,48
2024-03-29T00:00:00.000,Street Condition,MANHATTAN,37
2024-03-29T00:00:00.000,Street Condition,QUEENS,113
2024-03-29T00:00:00.000,Street Condition,STATEN ISLAND,29
2024-03-29T00:00:00.000,Street Condition,Unspecified,1
2024-03-30T00:00:00.000,Air Quality,BRONX,2
2024-03-30T00:00:00.000,Air Quality,BROOKLYN,4
2024-03-30T00:00:00.000,Air Quality,MANHATTAN,4
2024-03-30T00:00:00.000,Air Quality,QUEENS,2
2024-03-30T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-03-30T00:00:00.000,HEAT/HOT WATER,BRONX,200
2024-03-30T00:00:00.000,HEAT/HOT WATER,BROOKLYN,158
2024-03-30T00:00:00.000,HEAT/HOT WATER,MANHATTAN,147
2024-03-30T00:00:00.000,HEAT/HOT WATER,QUEENS,87
2024-03-30T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,14
2024-03-30T00:00:00.000,Noise - Street/Sidewalk,BRONX,61
2024-03-30T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,67
2024-03-30T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,126
2024-03-30T00:00:00.000,Noise - Street/Sidewalk,QUEENS,54
2024-03-30T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2024-03-30T00:00:00.000,Sewer,BRONX,7
2024-03-30T00:00:00.000,Sewer,BROOKLYN,13
2024-03-30T00:00:00.000,Sewer,MANHATTAN,8
2024-03-30T00:00:00.000,Sewer,QUEENS,10
2024-03-30T00:00:00.000,Sewer,STATEN ISLAND,8
2024-03-30T00:00:00.000,Sewer,Unspecified,1
2024-03-30T00:00:00.000,Street Condition,BRONX,18
2024-03-30T00:00:00.000,Street Condition,BROOKLYN,40
2024-03-30T00:00:00.000,Street Condition,MANHATTAN,26
2024-03-30T00:00:00.000,Street Condition,QUEENS,56
2024-03-30T00:00:00.000,Street Condition,STATEN ISLAND,27
2024-03-31T00:00:00.000,Air Quality,BRONX,1
2024-03-31T00:00:00.000,Air Quality,BROOKLYN,2
2024-03-31T00:00:00.000,Air Quality,MANHATTAN,5
2024-03-31T00:00:00.000,Air Quality,QUEENS,1
2024-03-31T00:00:00.000,HEAT/HOT WATER,BRONX,133
2024-03-31T00:00:00.000,HEAT/HOT WATER,BROOKLYN,120
2024-03-31T00:00:00.000,HEAT/HOT WATER,MANHATTAN,101
2024-03-31T00:00:00.000,HEAT/HOT WATER,QUEENS,73
2024-03-31T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,8
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,BRONX,90
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,133
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,165
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,QUEENS,134
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2024-03-31T00:00:00.000,Noise - Street/Sidewalk,Unspecified,1
2024-03-31T00:00:00.000,Sewer,BRONX,1
2024-03-31T00:00:00.000,Sewer,BROOKLYN,13
2024-03-31T00:00:00.000,Sewer,MANHATTAN,4
2024-03-31T00:00:00.000,Sewer,QUEENS,11
2024-03-31T00:00:00.000,Sewer,STATEN ISLAND,8
2024-03-31T00:00:00.000,Street Condition,BRONX,14
2024-03-31T00:00:00.000,Street Condition,BROOKLYN,32
2024-03-31T00:00:00.000,Street Condition,MANHATTAN,20
2024-03-31T00:00:00.000,Street Condition,QUEENS,79
2024-03-31T00:00:00.000,Street Condition,STATEN ISLAND,19
2024-04-01T00:00:00.000,Air Quality,BRONX,4
2024-04-01T00:00:00.000,Air Quality,BROOKLYN,11
2024-04-01T00:00:00.000,Air Quality,MANHATTAN,11
2024-04-01T00:00:00.000,Air Quality,QUEENS,4
2024-04-01T00:00:00.000,Air Quality,STATEN ISLAND,4
2024-04-01T00:00:00.000,HEAT/HOT WATER,BRONX,258
2024-04-01T00:00:00.000,HEAT/HOT WATER,BROOKLYN,192
2024-04-01T00:00:00.000,HEAT/HOT WATER,MANHATTAN,162
2024-04-01T00:00:00.000,HEAT/HOT WATER,QUEENS,113
2024-04-01T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,10
2024-04-01T00:00:00.000,Noise - Street/Sidewalk,BRONX,40
2024-04-01T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,44
2024-04-01T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,99
2024-04-01T00:00:00.000,Noise - Street/Sidewalk,QUEENS,62
2024-04-01T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2024-04-01T00:00:00.000,Sewer,BRONX,9
2024-04-01T00:00:00.000,Sewer,BROOKLYN,16
2024-04-01T00:00:00.000,Sewer,MANHATTAN,8
2024-04-01T00:00:00.000,Sewer,QUEENS,18
2024-04-01T00:00:00.000,Sewer,STATEN ISLAND,12
2024-04-01T00:00:00.000,Street Condition,BRONX,45
2024-04-01T00:00:00.000,Street Condition,BROOKLYN,70
2024-04-01T00:00:00.000,Street Condition,MANHATTAN,58
2024-04-01T00:00:00.000,Street Condition,QUEENS,137
2024-04-01T00:00:00.000,Street Condition,STATEN ISLAND,39
2024-04-01T00:00:00.000,Street Condition,Unspecified,1
2024-04-02T00:00:00.000,Air Quality,BRONX,1
2024-04-02T00:00:00.000,Air Quality,BROOKLYN,5
2024-04-02T00:00:00.000,Air Quality,MANHATTAN,10
2024-04-02T00:00:00.000,Air Quality,QUEENS,3
2024-04-02T00:00:00.000,HEAT/HOT WATER,BRONX,273
2024-04-02T00:00:00.000,HEAT/HOT WATER,BROOKLYN,217
2024-04-02T00:00:00.000,HEAT/HOT WATER,MANHATTAN,154
2024-04-02T00:00:00.000,HEAT/HOT WATER,QUEENS,95
2024-04-02T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,2
2024-04-02T00:00:00.000,Noise - Street/Sidewalk,BRONX,9
2024-04-02T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,25
2024-04-02T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,65
2024-04-02T00:00:00.000,Noise - Street/Sidewalk,QUEENS,8
2024-04-02T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-02T00:00:00.000,Sewer,BRONX,10
2024-04-02T00:00:00.000,Sewer,BROOKLYN,47
2024-04-02T00:00:00.000,Sewer,MANHATTAN,17
2024-04-02T00:00:00.000,Sewer,QUEENS,84
2024-04-02T00:00:00.000,Sewer,STATEN ISLAND,12
2024-04-02T00:00:00.000,Street Condition,BRONX,29
2024-04-02T00:00:00.000,Street Condition,BROOKLYN,70
2024-04-02T00:00:00.000,Street Condition,MANHATTAN,42
2024-04-02T00:00:00.000,Street Condition,QUEENS,106
2024-04-02T00:00:00.000,Street Condition,STATEN ISLAND,47
2024-04-03T00:00:00.000,Air Quality,BROOKLYN,4
2024-04-03T00:00:00.000,Air Quality,MANHATTAN,12
2024-04-03T00:00:00.000,Air Quality,QUEENS,3
2024-04-03T00:00:00.000,HEAT/HOT WATER,BRONX,455
2024-04-03T00:00:00.000,HEAT/HOT WATER,BROOKLYN,289
2024-04-03T00:00:00.000,HEAT/HOT WATER,MANHATTAN,217
